,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans
463,nm0083348,6,1.6201689454158215,Brad Bird,director,0.21,1.5898097181952302,-0.10748692671961844,0.3853735301909514,5
464,nm0084312,1,1.0205616,Robin Bissell,director,0.01,-0.5204078941289055,-0.15131370500103186,0.09207406769610911,1
465,nm0085627,1,0.025822666666666667,Olly Blackburn,director,-1.52,-0.5204078941289055,-0.2240216246294282,-2.1516668203894347,1
466,nm0086431,1,1.8551364565217392,Aaron Blaise,director,0.27,-0.5204078941289055,-0.09031257238372697,0.4733633689394041,1
467,nm0086690,1,2.524299625,Perry Andelin Blake,director,0.4,-0.5204078941289055,-0.0414017876123252,0.6640080195610516,1
468,nm0086826,1,0.1638202,Eric Blakeney,director,-0.8,-0.5204078941289055,-0.21393504489850826,-1.0957887554080024,1
469,nm0087595,2,2.3789367285714285,Jamie Blanks,director,0.38,-0.09836437166407844,-0.05202671987979264,0.6346780733115673,1
470,nm0087904,1,4.107296,Barry W. Blaustein,director,0.61,-0.5204078941289055,0.07430331786681707,0.9719724551806359,1
471,nm0088710,1,0.24196857142857142,Doug Block,director,-0.62,-0.5204078941289055,-0.20822298787679455,-0.8318192391626442,1
472,nm0088955,3,1.758187639058957,Neill Blomkamp,director,0.25,0.3236791508007487,-0.097398800329517,0.44403342268991985,0
473,nm0089502,1,1.000562,Albert Pyun,director,0.0,-0.5204078941289055,-0.15277552504312805,0.077409094571367,1
474,nm0089940,3,1.7783884388669018,Don Bluth,director,0.25,0.3236791508007487,-0.09592227409771102,0.44403342268991985,0
475,nm0090386,4,1.146903356950356,James Bobin,director,0.06,0.7457226732655758,-0.14207907468524159,0.1653989333198197,0
476,nm0091076,1,0.18129752631578946,Sergei Bodrov,director,-0.74,-0.5204078941289055,-0.21265758405475754,-1.0077989166595496,1
477,nm0093051,4,0.4747462720238095,Uwe Boll,director,-0.33,0.7457226732655758,-0.19120869218672124,-0.4065350185451228,0
478,nm0093271,1,0.4604376923076923,Craig Bolotin,director,-0.34,-0.5204078941289055,-0.19225454153385574,-0.42119999166986494,1
479,nm0094435,3,1.606814972693032,Bong Joon Ho,director,0.21,0.3236791508007487,-0.10846300148950283,0.3853735301909514,0
480,nm0097079,1,3.509296714285714,Ole Bornedal,director,0.55,-0.5204078941289055,0.030594076631174215,0.8839826164321833,1
481,nm0097517,1,0.6312565151515152,Derrick Borte,director,-0.2,-0.5204078941289055,-0.17976897288246357,-0.21589036792347532,1
482,nm0097529,1,0.3719,Dave Borthwick,director,-0.43,-0.5204078941289055,-0.19872597961743402,-0.553184749792544,1
483,nm0098953,1,0.01696825396825397,Rachid Bouchareb,director,-1.7,-0.5204078941289055,-0.22466881547042158,-2.4156363366347926,1
484,nm0101047,5,1.3665631121946362,David Bowers,director,0.14,1.1677661957304029,-0.12602360194288484,0.28271871831775663,0
485,nm0101385,2,0.5466169423076923,Rob Bowman,director,-0.26,-0.09836437166407844,-0.18595548780964025,-0.303880206671928,1
486,nm0101508,1,1.8703632333333333,Steve Box,director,0.27,-0.5204078941289055,-0.08919960974848856,0.4733633689394041,1
487,nm0101741,1,2.3841833333333335,David Boyd,director,0.38,-0.5204078941289055,-0.05164323261035174,0.6346780733115673,1
488,nm0102434,2,0.14246366666666666,Steve Boyum,director,-0.85,-0.09836437166407844,-0.21549604654135923,-1.1691136210317128,1
489,nm0103187,1,0.6893351230769231,Dan Bradley,director,-0.16,-0.5204078941289055,-0.17552386432617198,-0.15723047542450685,1
490,nm0103744,1,0.2529395,Tom Brady,director,-0.6,-0.5204078941289055,-0.2074210956756445,-0.80248929291316,1
491,nm0103785,3,4.395749591666667,Zach Braff,director,0.64,0.3236791508007487,0.09538710161814068,1.0159673745548623,0
492,nm0105169,2,0.37284302,Ash Brannon,director,-0.43,-0.09836437166407844,-0.19865705196207606,-0.553184749792544,1
493,nm0106230,2,1.340205294642857,Kevin Bray,director,0.13,-0.09836437166407844,-0.12795015977219673,0.2680537451930145,1
494,nm0107366,1,1.5122676,Neal Brennan,director,0.18,-0.5204078941289055,-0.11537370192002218,0.34137861081672505,1
495,nm0107774,1,4.456822538461538,Eric Bress,director,0.65,-0.5204078941289055,0.09985107378031485,1.0306323476796044,1
496,nm0108094,2,1.7565861243055556,Eric Brevig,director,0.25,-0.09836437166407844,-0.09751585898890194,0.44403342268991985,1
497,nm0108132,2,4.278016321428572,Craig Brewer,director,0.63,-0.09836437166407844,0.08678168680706559,1.0013024014301202,1
498,nm0108613,1,1.007059801980198,Marshall Brickman,director,0.0,-0.5204078941289055,-0.15230058468610963,0.077409094571367,1
499,nm0108745,1,0.64472308,James Bridges,director,-0.19,-0.5204078941289055,-0.17878466847669028,-0.2012253947987332,1
500,nm0109165,1,0.09849766666666666,Matthew Bright,director,-1.0,-0.5204078941289055,-0.21870962981156472,-1.3890882179028445,1
501,nm0109359,5,1.3327508388333333,Steven Brill,director,0.12,1.1677661957304029,-0.12849502431475168,0.25338877206827237,0
502,nm0110293,1,0.75819275,Gaëtan Brizzi,director,-0.12,-0.5204078941289055,-0.1704908907123328,-0.09857058292553837,1
503,nm0110294,1,0.75819275,Paul Brizzi,director,-0.12,-0.5204078941289055,-0.1704908907123328,-0.09857058292553837,1
504,nm0110591,1,0.05105574468085106,Jeremy Brock,director,-1.3,-0.5204078941289055,-0.2221772767842257,-1.829037411645108,1
505,nm0110903,1,0.3093767142857143,Kevin Brodie,director,-0.51,-0.5204078941289055,-0.2032959606247967,-0.6705045347904809,1
506,nm0111303,1,0.779137,Henry Bromell,director,-0.11,-0.5204078941289055,-0.16896002387416237,-0.08390560980079628,1
507,nm0111845,1,4.605949857142857,Adam Brooks,director,0.66,-0.5204078941289055,0.1107511569455992,1.0452973208043466,1
508,nm0112498,1,0.4365455,Eric Bross,director,-0.36,-0.5204078941289055,-0.19400088073888994,-0.45052993791934914,1
509,nm0114197,1,1.7104539230769231,Mark Brown,director,0.23,-0.5204078941289055,-0.10088777524432857,0.41470347644043565,1
510,nm0114226,1,0.3866794,Matt Brown,director,-0.41,-0.5204078941289055,-0.19764571685567095,-0.5238548035430597,1
511,nm0116497,2,0.12295750645161291,John Bruno,director,-0.92,-0.09836437166407844,-0.21692179985376073,-1.2717684329049077,1
512,nm0118176,1,1.9262306,Bob Buchholz,director,0.29,-0.5204078941289055,-0.0851161262641953,0.5026933151888883,1
513,nm0118333,4,1.9060327748275863,Chris Buck,director,0.28,0.7457226732655758,-0.08659243507256097,0.48802834206414625,0
514,nm0119106,1,6.846428928571428,John Carl Buechler,director,0.84,-0.5204078941289055,0.2745132927138846,1.3092668370497045,1
515,nm0120526,1,0.001218,Paul Bunnell,director,0.0,-0.5204078941289055,-0.22582004034086392,0.077409094571367,1
516,nm0121800,1,0.078565,Michael Burke,director,-1.1,-0.5204078941289055,-0.22016655753140693,-1.5357379491502658,1
517,nm0122653,5,42.85163221396826,Edward Burns,director,1.63,1.1677661957304029,2.9062223160114273,2.4677997139043315,6
518,nm0123009,1,1.23248,Jeff Burr,director,0.09,-0.5204078941289055,-0.13582406698782346,0.20939385269404603,1
519,nm0123379,2,0.372436271875,Nanette Burstein,director,-0.43,-0.09836437166407844,-0.198686782184741,-0.553184749792544,1
520,nm0123666,1,0.77503928,Mark Burton,director,-0.11,-0.5204078941289055,-0.16925953632555632,-0.08390560980079628,1
521,nm0125111,1,0.20978609090909092,Robert Butler,director,-0.68,-0.5204078941289055,-0.2105752846741179,-0.919809077911097,1
522,nm0125186,1,0.75819275,Hendel Butoy,director,-0.12,-0.5204078941289055,-0.1704908907123328,-0.09857058292553837,1
523,nm0125336,1,0.39558276923076924,Jez Butterworth,director,-0.4,-0.5204078941289055,-0.19699494766110098,-0.5091898304183177,1
524,nm0125803,10,1.8726806926195567,Bobby Farrelly,director,0.27,3.2779838080545387,-0.0890302209391452,0.4733633689394041,7
525,nm0126032,1,0.16034108,Jeffrey W. Byrd,director,-0.8,-0.5204078941289055,-0.2141893423517002,-1.0957887554080024,1
526,nm0127373,1,0.946738,Louis C.K.,director,-0.02,-0.5204078941289055,-0.15670965382299298,0.04807914832188276,1
527,nm0128225,1,0.5302446086956522,Andy Cadiff,director,-0.28,-0.5204078941289055,-0.18715218201402262,-0.33321015292141226,1
528,nm0128687,1,0.0268461,M. Cahill,director,-1.52,-0.5204078941289055,-0.22394681936540212,-2.1516668203894347,1
529,nm0128883,2,1.8090134447829398,Christopher Cain,director,0.26,-0.09836437166407844,-0.09368381695669922,0.458698395814662,1
530,nm0131969,1,1.2758394444444445,Brandon Camp,director,0.11,-0.5204078941289055,-0.13265481835769855,0.23872379894353024,1
531,nm0132709,8,0.8858647741884158,Martin Campbell,director,-0.05,2.4338967631248845,-0.16115902788639536,0.004084228947656408,5
532,nm0134176,2,1.0374566333333333,Danny Cannon,director,0.02,-0.09836437166407844,-0.15007880538611204,0.10673904082085121,1
533,nm0134224,1,2.8719759523809523,Kay Cannon,director,0.46,-0.5204078941289055,-0.01598926818554262,0.7519978583095043,1
534,nm0134811,1,1.583215125,Erik Canuel,director,0.2,-0.5204078941289055,-0.1101879725063278,0.3707085570662093,1
535,nm0136021,1,0.160275,Leos Carax,director,-0.8,-0.5204078941289055,-0.21419417230171828,-1.0957887554080024,1
536,nm0136592,1,1.4576902,J.S. Cardone,director,0.16,-0.5204078941289055,-0.1193628985622301,0.31204866456724084,1
537,nm0136603,1,1.9510646666666667,Patricia Cardoso,director,0.29,-0.5204078941289055,-0.08330094314152851,0.5026933151888883,1
538,nm0136775,1,0.151322,Peter Care,director,-0.82,-0.5204078941289055,-0.21484856913149925,-1.1251187016574864,1
539,nm0137228,1,0.0479255,Christian Carion,director,-1.3,-0.5204078941289055,-0.2224060740807283,-1.829037411645108,1
540,nm0138620,3,1.4008660939393938,Joe Carnahan,director,0.15,0.3236791508007487,-0.12351631248618834,0.2973836914424987,0
541,nm0138706,1,0.5548833333333333,Charles Robert Carner,director,-0.26,-0.5204078941289055,-0.1853512769215682,-0.303880206671928,1
542,nm0138809,1,62.93282,John Carney,director,1.8,-0.5204078941289055,4.37400581041726,2.7171042570249475,6
543,nm0138927,3,1.3688175843137256,Niki Caro,director,0.14,0.3236791508007487,-0.1258588170207848,0.28271871831775663,0
544,nm0139461,1,0.2222532142857143,Stephen Carpenter,director,-0.66,-0.5204078941289055,-0.20966403190810085,-0.8904791316616127,1
545,nm0139867,7,2.6544771602232395,Steve Carr,director,0.42,2.011853240660057,-0.0318867908113883,0.6933379658105359,5
546,nm0140196,1,3.1761355555555557,Carlos Carrera,director,0.5,-0.5204078941289055,0.006242506645787332,0.8106577508084727,1
547,nm0141222,1,1.991345394736842,David Carson,director,0.3,-0.5204078941289055,-0.08035672547701472,0.5173582883136304,1
548,nm0141961,3,3.5025636626780625,Thomas Carter,director,0.54,0.3236791508007487,0.030101941299240917,0.8693176433074412,0
549,nm0142286,7,1.1803325652264238,D.J. Caruso,director,0.07,2.011853240660057,-0.13963565148430931,0.18006390644456183,5
550,nm0142587,1,2.4465256,Steve Carver,director,0.39,-0.5204078941289055,-0.04708648273120215,0.6493430464363095,1
551,nm0143984,1,2.9747603,Jon Cassar,director,0.47,-0.5204078941289055,-0.008476506962152755,0.7666628314342463,1
552,nm0146341,4,3.3916534825396827,Peter Cattaneo,director,0.53,0.7457226732655758,0.021995242955334785,0.8546526701826991,0
553,nm0148116,1,1.3183687368421053,Simon Cellan Jones,director,0.12,-0.5204078941289055,-0.12954624758612956,0.25338877206827237,1
554,nm0149446,3,2.3272024612332114,Gurinder Chadha,director,0.37,0.3236791508007487,-0.05580810495040251,0.6200131001868252,0
555,nm0149491,3,0.3354672511904762,Justin Chadwick,director,-0.47,0.3236791508007487,-0.20138893899654253,-0.6118446422915124,0
556,nm0150906,1,0.5419315121951219,Gordon Chan,director,-0.27,-0.5204078941289055,-0.18629795744125272,-0.31854517979667013,1
557,nm0151125,1,0.00519136,Teddy Chan,director,-2.0,-0.5204078941289055,-0.22552961766828733,-2.855585530377056,1
558,nm0151540,5,4.175504394939426,Jay Chandrasekhar,director,0.62,1.1677661957304029,0.07928883751529342,0.986637428305378,0
559,nm0152312,2,1.4864158648648649,Brenda Chapman,director,0.17,-0.09836437166407844,-0.11726326893853771,0.32671363769198297,1
560,nm0152469,1,0.1302488,Michael Chapman,director,-0.89,-0.5204078941289055,-0.21638886124289658,-1.2277735135306813,1
561,nm0152640,1,3.0233268,Joe Chappelle,director,0.48,-0.5204078941289055,-0.004926661811526441,0.7813278045589884,1
562,nm0152741,1,0.8771701515151515,Joe Charbanic,director,-0.06,-0.5204078941289055,-0.16179453928073534,-0.0105807441770857,1
563,nm0153078,5,2.9524783814407813,Larry Charles,director,0.47,1.1677661957304029,-0.010105147291270395,0.7666628314342463,0
564,nm0153774,1,1.1639988888888888,Jacob Chase,director,0.06,-0.5204078941289055,-0.14082952013324837,0.1653989333198197,1
565,nm0153912,1,2.7355765,Betsy Chasse,director,0.44,-0.5204078941289055,-0.02595904024205495,0.7226679120600201,1
566,nm0154716,2,3.992991301923077,Stephen Chbosky,director,0.6,-0.09836437166407844,0.06594850584284649,0.9573074820558938,1
567,nm0154877,1,3.7235384,Douglas Cheek,director,0.57,-0.5204078941289055,0.04625352932170907,0.9133125626816674,1
568,nm0155093,6,5.457554936111111,Peter Chelsom,director,0.74,1.5898097181952302,0.1729970704832061,1.1626171058022834,5
569,nm0155280,1,0.022320833333333335,Kaige Chen,director,-1.7,-0.5204078941289055,-0.22427758225611813,-2.4156363366347926,1
570,nm0156017,1,3.5138984615384614,Christopher Scott Cherot,director,0.55,-0.5204078941289055,0.03093042967637148,0.8839826164321833,1
571,nm0157222,1,0.003716470588235294,Austin Chick,director,0.0,-0.5204078941289055,-0.225637420969453,0.077409094571367,1
572,nm0158966,1,5.20284125,Lisa Cholodenko,director,0.72,-0.5204078941289055,0.15437941956251633,1.1332871595527991,1
573,nm0158984,3,1.3372350716440422,Sylvain Chomet,director,0.13,0.3236791508007487,-0.1281672606896732,0.2680537451930145,0
574,nm0159507,1,0.85542955,Stephen Chow,director,-0.07,-0.5204078941289055,-0.16338361341332178,-0.025245717301827827,1
575,nm0160126,2,1.4690328333333333,Rich Christiano,director,0.17,-0.09836437166407844,-0.11853383754416898,0.32671363769198297,1
576,nm0160157,1,2.33125,Christian E. Christiansen,director,0.37,-0.5204078941289055,-0.05551226036898825,0.6200131001868252,1
577,nm0160602,1,1.2890125384615385,Mark Christopher,director,0.11,-0.5204078941289055,-0.13169196445809025,0.23872379894353024,1
578,nm0160840,8,2.3441462050796424,Jon M. Chu,director,0.37,2.4338967631248845,-0.05456964496405992,0.6200131001868252,5
579,nm0161152,2,1.2754427868055556,Oxide Chun Pang,director,0.11,-0.09836437166407844,-0.13268381104187113,0.23872379894353024,1
580,nm0161834,2,5.166813475,Derek Cianfrance,director,0.71,-0.09836437166407844,0.15174606071698277,1.118622186428057,1
581,nm0162992,1,0.14526617647058823,Richard Ciupka,director,-0.82,-0.5204078941289055,-0.2152912041945351,-1.1251187016574864,1
582,nm0163375,1,0.0075076,Michael Clancy,director,-2.0,-0.5204078941289055,-0.2253603179795783,-2.855585530377056,1
583,nm0163706,4,9.193218066346153,Bob Clark,director,0.96,0.7457226732655758,0.4460458931745331,1.4852465145466098,0
584,nm0163988,1,0.8607544117647059,Clark Gregg,director,-0.07,-0.5204078941289055,-0.1629944061467245,-0.025245717301827827,1
585,nm0164187,2,2.585217476190476,Larry Clark,director,0.41,-0.09836437166407844,-0.03694915177002472,0.6786729926857937,1
586,nm0166256,3,1.0114807998412698,Ron Clements,director,0.0,0.3236791508007487,-0.1519774430593081,0.077409094571367,0
587,nm0169486,1,0.16748,Jem Cohen,director,-0.77,-0.5204078941289055,-0.21366754109892908,-1.051793836033776,1
588,nm0169680,1,1.386662,Peter M. Cohen,director,0.14,-0.5204078941289055,-0.12455452471045399,0.28271871831775663,1
589,nm0169806,5,1.652111418126984,Taika Waititi,director,0.22,1.1677661957304029,-0.1051521726843733,0.4000385033156935,0
590,nm0169874,1,1.0760675714285715,Alan Cohn,director,0.03,-0.5204078941289055,-0.14725663678515225,0.12140401394559334,1
591,nm0170043,1,0.1603792,Isabel Coixet,director,-0.8,-0.5204078941289055,-0.21418655606697426,-1.0957887554080024,1
592,nm0170113,1,0.3060858,Harley Cokeliss,director,-0.51,-0.5204078941289055,-0.2035365016586013,-0.6705045347904809,1
593,nm0170719,4,1.78989407125,Nigel Cole,director,0.25,0.7457226732655758,-0.0950812990774804,0.44403342268991985,0
594,nm0172877,1,0.099588,Laurie Collyer,director,-1.0,-0.5204078941289055,-0.21862993466170014,-1.3890882179028445,1
595,nm0174374,7,1.4781525920639802,Bill Condon,director,0.17,2.011853240660057,-0.11786725190787918,0.32671363769198297,5
596,nm0175305,1,0.4343227,Kevin Connolly,director,-0.37,-0.5204078941289055,-0.19416335066776708,-0.4651949110440913,1
597,nm0175730,1,9.798003333333334,David Worth,director,0.99,-0.5204078941289055,0.4902511385017581,1.5292414339208362,1
598,nm0175775,1,0.5394668142857143,Kerry Conran,director,-0.27,-0.5204078941289055,-0.1864781082843538,-0.31854517979667013,1
599,nm0176905,1,0.4509515125,Barry Cook,director,-0.35,-0.5204078941289055,-0.1929479097895115,-0.435864964794607,1
600,nm0177170,1,0.9160014625,Lorna Cook,director,-0.04,-0.5204078941289055,-0.15895626308228525,0.018749202072398524,1
601,nm0177637,1,2.8444855,Greg Coolidge,director,0.45,-0.5204078941289055,-0.01799861308527901,0.7373328851847623,1
602,nm0177896,1,5.981475611111111,Bradley Cooper,director,0.78,-0.5204078941289055,0.21129172353544592,1.221276998301252,1
603,nm0178376,4,1.733738392533044,Scott Cooper,director,0.24,0.7457226732655758,-0.09918585599991694,0.4293684495651777,0
604,nm0178886,1,0.767732,Gia Coppola,director,-0.11,-0.5204078941289055,-0.16979364342555878,-0.08390560980079628,1
605,nm0178997,5,2.3596341926772384,Frank Coraci,director,0.37,1.1677661957304029,-0.05343758978886125,0.6200131001868252,0
606,nm0179221,3,1.0219328361111113,Anton Corbijn,director,0.01,0.3236791508007487,-0.15121347797500787,0.09207406769610911,0
607,nm0179697,1,1.4451738,Ericson Core,director,0.16,-0.5204078941289055,-0.12027775307806507,0.31204866456724084,1
608,nm0180257,1,7.807586428571429,John Cornell,director,0.89,-0.5204078941289055,0.34476666263683764,1.3825917026734151,1
609,nm0180428,2,0.18168617666232073,Joe Cornish,director,-0.74,-0.09836437166407844,-0.21262917664331296,-1.0077989166595496,1
610,nm0180912,2,0.5502482142857144,Michael Corrente,director,-0.26,-0.09836437166407844,-0.1856900691934792,-0.303880206671928,1
611,nm0181579,2,0.2641442147293435,Rodrigo Cortés,director,-0.59,-0.09836437166407844,-0.2066021154681741,-0.7878243197884178,1
612,nm0181741,3,2.1593685333333332,Don Coscarelli,director,0.33,0.3236791508007487,-0.06807550027569766,0.5613532076878568,0
613,nm0181902,4,1.922953043030303,George P. Cosmatos,director,0.28,0.7457226732655758,-0.08535569097886035,0.48802834206414625,0
614,nm0181903,1,0.20561566666666667,Panos Cosmatos,director,-0.68,-0.5204078941289055,-0.21088011125773054,-0.919809077911097,1
615,nm0183183,1,124.27788037634409,William Cottrell,director,2.09,-0.5204078941289055,8.85786742473665,3.142388477642469,4
616,nm0184947,2,0.5230241764705882,C. Jay Cox,director,-0.28,-0.09836437166407844,-0.18767994119616604,-0.33321015292141226,1
617,nm0185063,1,0.19282036363636362,James Cox,director,-0.72,-0.5204078941289055,-0.21181535148325464,-0.9784689704100653,1
618,nm0187091,1,6.24254,Patrick Creadon,director,0.8,-0.5204078941289055,0.23037356297000355,1.2506069445507362,1
619,nm0188165,1,0.6359315769230769,Michael Cristofer,director,-0.19,-0.5204078941289055,-0.17942726109844256,-0.2012253947987332,1
620,nm0188521,1,1.176848,Emma-Kate Croghan,director,0.07,-0.5204078941289055,-0.1398903469425174,0.18006390644456183,1
621,nm0190780,1,3.29089768,Gabor Csupo,director,0.52,-0.5204078941289055,0.014630753090037644,0.839987697057957,1
622,nm0190859,3,1.6278119999570606,Alfonso Cuarón,director,0.21,0.3236791508007487,-0.10692827703106378,0.3853735301909514,0
623,nm0191147,3,0.8974898074074075,Michael Cuesta,director,-0.05,0.3236791508007487,-0.16030932556487112,0.004084228947656408,0
624,nm0191712,1,4.588622090909091,R.J. Cutler,director,0.66,-0.5204078941289055,0.10948462781675275,1.0452973208043466,1
625,nm0191717,2,0.909088437254902,Jill Culton,director,-0.04,-0.09836437166407844,-0.15946155313082627,0.018749202072398524,1
626,nm0192090,2,1.42851665,Rusty Cundieff,director,0.16,-0.09836437166407844,-0.12149526521401795,0.31204866456724084,1
627,nm0192289,1,0.19543226666666666,David L. Cunningham,director,-0.7,-0.5204078941289055,-0.21162444105516062,-0.949139024160581,1
628,nm0192478,2,0.5044021131369799,Kat Coiro,director,-0.3,-0.09836437166407844,-0.1890410736891286,-0.36254009917089647,1
629,nm0192845,2,0.2488826466729147,John Curran,director,-0.6,-0.09836437166407844,-0.20771762108122152,-0.80248929291316,1
630,nm0192933,1,0.038066625,Andrew Currie,director,-1.4,-0.5204078941289055,-0.22312668354629367,-1.9756871428925291,1
631,nm0193485,3,0.9251739929629629,Richard Curtis,director,-0.03,0.3236791508007487,-0.15828582023005333,0.03341417519714064,0
632,nm0193508,3,1.984813479124579,Simon Curtis,director,0.3,0.3236791508007487,-0.0808341592834552,0.5173582883136304,0
633,nm0193554,1,0.5028714117647058,Vondie Curtis-Hall,director,-0.3,-0.5204078941289055,-0.18915295642400604,-0.36254009917089647,1
634,nm0193838,1,2.110505916666667,Dan Cutforth,director,0.32,-0.5204078941289055,-0.07164698932310848,0.5466882345631147,1
635,nm0196860,1,0.6646261935483871,Olivier Dahan,director,-0.18,-0.5204078941289055,-0.17732990086708064,-0.18656042167399106,1
636,nm0197636,4,1.97860624625,Stephen Daldry,director,0.3,0.7457226732655758,-0.08128786122859502,0.5173582883136304,0
637,nm0197855,3,1.464483699936065,John Francis Daley,director,0.16,0.3236791508007487,-0.11886634491303116,0.31204866456724084,0
638,nm0200005,1,0.05546288,Lee Daniels,director,-1.22,-0.5204078941289055,-0.22185514840477003,-1.7117176266471712,1
639,nm0200380,1,1.7881164,Brian Dannelly,director,0.25,-0.5204078941289055,-0.09521123344924325,0.44403342268991985,1
640,nm0201283,1,1.8791,Gregory Dark,director,0.27,-0.5204078941289055,-0.08856101794582993,0.4733633689394041,1
641,nm0201304,1,1.2326126363636363,Gregory Poirier,director,0.09,-0.5204078941289055,-0.13581437226919538,0.20939385269404603,1
642,nm0201509,5,1.484313377170324,Eric Darnell,director,0.17,1.1677661957304029,-0.11741694494456485,0.32671363769198297,0
643,nm0201524,1,2.2802856,Michael D. Olmos,director,0.36,-0.5204078941289055,-0.05923737393893005,0.6053481270620831,1
644,nm0203429,1,0.9573578,Martin Davidson,director,-0.02,-0.5204078941289055,-0.15593342647429334,0.04807914832188276,1
645,nm0203993,1,0.3043284,Terence Davies,director,-0.52,-0.5204078941289055,-0.2036649543547542,-0.685169507915223,1
646,nm0204628,1,4.311575416666667,Garth Davis,director,0.63,-0.5204078941289055,0.08923460376608792,1.0013024014301202,1
647,nm0204884,2,1.9314194733333332,John A. Davis,director,0.29,-0.09836437166407844,-0.08473685872711631,0.5026933151888883,1
648,nm0205157,1,0.32838817948717947,Michael Davis,director,-0.48,-0.5204078941289055,-0.20190636578984422,-0.6265096154162545,1
649,nm0205199,1,0.6743387142857142,Mitch Davis,director,-0.17,-0.5204078941289055,-0.1766199887951842,-0.17189544854924899,1
650,nm0205542,1,2.1825025,Tamra Davis,director,0.34,-0.5204078941289055,-0.06638458165099921,0.5760181808125989,1
651,nm0206532,1,1.906125,Nick Day,director,0.28,-0.5204078941289055,-0.08658569410747065,0.48802834206414625,1
652,nm0206760,2,3.995964145,Jonathan Dayton,director,0.6,-0.09836437166407844,0.06616579826828763,0.9573074820558938,1
653,nm0210320,3,0.8083863390533391,Kirk DeMicco,director,-0.09,0.3236791508007487,-0.16682211761372523,-0.05457566355131204,0
654,nm0211823,1,0.9549577428571429,Steven E. de Souza,director,-0.02,-0.5204078941289055,-0.1561088525644954,0.04807914832188276,1
655,nm0213100,1,0.0141108,William Dear,director,-2.0,-0.5204078941289055,-0.22487767382159665,-2.855585530377056,1
656,nm0213450,4,1.4023631866514483,Dean DeBlois,director,0.15,0.7457226732655758,-0.12340688629109657,0.2973836914424987,0
657,nm0214036,1,2.2892424615384614,Ed Decter,director,0.36,-0.5204078941289055,-0.05858269485978828,0.6053481270620831,1
658,nm0215269,1,0.4861913636363636,Fred Dekker,director,-0.31,-0.5204078941289055,-0.19037214224057936,-0.37720507229563854,1
659,nm0215299,1,0.38628725806451614,Steven S. DeKnight,director,-0.41,-0.5204078941289055,-0.1976743794759552,-0.5238548035430597,1
660,nm0216214,2,0.7285397711038961,Camille Delamarre,director,-0.14,-0.09836437166407844,-0.1726583000034277,-0.12790052917502265,1
661,nm0216459,2,1.1937944666666667,Youssef Delara,director,0.08,-0.09836437166407844,-0.13865168793853486,0.1947288795693039,1
662,nm0218450,1,2.5502585333333334,Paul Demeyer,director,0.41,-0.5204078941289055,-0.03950438704068349,0.6786729926857937,1
663,nm0218621,3,12.469414166666667,James DeMonaco,director,1.1,0.3236791508007487,0.6855111385437398,1.6905561382929997,0
664,nm0219959,1,0.2,Ruggero Deodato,director,-0.7,-0.5204078941289055,-0.21129057417114205,-0.949139024160581,1
665,nm0219974,1,0.95635525,Rick de Oliveira,director,-0.02,-0.5204078941289055,-0.1560067053240305,0.04807914832188276,1
666,nm0220240,1,8.8934412,Eugenio Derbez,director,0.95,-0.5204078941289055,0.42413446337685684,1.4705815414218677,1
667,nm0220274,1,0.061664411764705884,Denis Dercourt,director,-1.22,-0.5204078941289055,-0.2214018631677981,-1.7117176266471712,1
668,nm0220600,4,5.657211996464647,Scott Derrickson,director,0.75,0.7457226732655758,0.18759049697027644,1.1772820789270255,0
669,nm0221133,1,5.2598655,Mike de Seve,director,0.72,-0.5204078941289055,0.15854746250015037,1.1332871595527991,1
670,nm0222043,3,0.7999953488888889,Howard Deutch,director,-0.1,0.3236791508007487,-0.16743543575985945,-0.06924063667605418,0
671,nm0222104,1,0.9445444444444444,Stephen Deutsch,director,-0.03,-0.5204078941289055,-0.15686998620336873,0.03341417519714064,1
672,nm0223359,4,0.9826147037433155,Tom Dey,director,-0.01,0.7457226732655758,-0.15408733714784312,0.06274412144662488,0
673,nm0224331,2,0.008262421568627451,Andrea Di Stefano,director,-2.0,-0.09836437166407844,-0.22530514621128164,-2.855585530377056,1
674,nm0224683,1,0.05329535,Matthew Diamond,director,-1.3,-0.5204078941289055,-0.22201357851316442,-1.829037411645108,1
675,nm0225416,2,1.2445473166666667,Ernest R. Dickerson,director,0.09,-0.09836437166407844,-0.13494203707934252,0.20939385269404603,1
676,nm0225869,1,0.0093388,Katherine Dieckmann,director,-2.0,-0.5204078941289055,-0.22522647105958557,-2.855585530377056,1
677,nm0226016,1,0.1386628888888889,Mike van Diem,director,-0.85,-0.5204078941289055,-0.21577385475407895,-1.1691136210317128,1
678,nm0227540,4,0.8607527898958334,Mark Dindal,director,-0.07,0.7457226732655758,-0.16299452469311662,-0.025245717301827827,0
679,nm0227576,1,1.0363225,Paul Dinello,director,0.02,-0.5204078941289055,-0.15016170198589784,0.10673904082085121,1
680,nm0227781,1,0.566220652173913,Michael Dinner,director,-0.24,-0.5204078941289055,-0.18452260435287707,-0.27455026042244374,1
681,nm0228147,1,1.371754375,Mark A.Z. Dippé,director,0.14,-0.5204078941289055,-0.12564415975340756,0.28271871831775663,1
